Zip Code,City,State,Representative
55340,Hennepin,Minnesota,"Dean Phillips"
55341,Wright,Minnesota,"Tom Emmer"
55342,Renville,Minnesota,"Collin C. Peterson"
55343,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55344,Hennepin,Minnesota,"Dean Phillips"
55345,Hennepin,Minnesota,"Dean Phillips"
55346,Hennepin,Minnesota,"Dean Phillips"
55347,Hennepin,Minnesota,"Dean Phillips"
55349,Wright,Minnesota,"Tom Emmer, Collin C. Peterson"
55350,Mcleod,Minnesota,"Collin C. Peterson"
55352,Scott,Minnesota,"Angie Craig"
55353,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson"
55354,Mcleod,Minnesota,"Collin C. Peterson"
55355,Meeker,Minnesota,"Collin C. Peterson"
55356,Hennepin,Minnesota,"Dean Phillips"
55357,Hennepin,Minnesota,"Dean Phillips"
55358,Wright,Minnesota,"Tom Emmer"
55359,Hennepin,Minnesota,"Dean Phillips"
55360,Carver,Minnesota,"Tom Emmer"
55361,Hennepin,Minnesota,"Dean Phillips"
55362,Wright,Minnesota,"Tom Emmer"
55363,Wright,Minnesota,"Tom Emmer"
55364,Hennepin,Minnesota,"Dean Phillips"
55366,Sibley,Minnesota,"Collin C. Peterson"
55367,Carver,Minnesota,"Tom Emmer, Collin C. Peterson"
55368,Carver,Minnesota,"Tom Emmer, Collin C. Peterson"
55369,Hennepin,Minnesota,"Dean Phillips"
55370,Mcleod,Minnesota,"Collin C. Peterson"
55371,Mille Lacs,Minnesota,"Tom Emmer, Pete Stauber"
55372,Scott,Minnesota,"Angie Craig"
55373,Wright,Minnesota,"Dean Phillips, Tom Emmer"
55374,Hennepin,Minnesota,"Dean Phillips, Tom Emmer"
55375,Hennepin,Minnesota,"Dean Phillips, Tom Emmer"
55376,Wright,Minnesota,"Tom Emmer"
55377,Sherburne,Minnesota,"Tom Emmer"
55378,Scott,Minnesota,"Angie Craig"
55379,Scott,Minnesota,"Angie Craig"
55381,Mcleod,Minnesota,"Tom Emmer, Collin C. Peterson"
55382,Wright,Minnesota,"Tom Emmer, Collin C. Peterson"
55384,Hennepin,Minnesota,"Dean Phillips"
55385,Mcleod,Minnesota,"Collin C. Peterson"
55386,Carver,Minnesota,"Dean Phillips"
55387,Carver,Minnesota,"Dean Phillips, Tom Emmer"
55388,Carver,Minnesota,"Dean Phillips, Tom Emmer"
55389,Meeker,Minnesota,"Tom Emmer, Collin C. Peterson"
55390,Wright,Minnesota,"Tom Emmer"
55391,Hennepin,Minnesota,"Dean Phillips"
55395,Mcleod,Minnesota,"Tom Emmer, Collin C. Peterson"
55396,Sibley,Minnesota,"Jim Hagedorn, Collin C. Peterson"
55397,Carver,Minnesota,"Tom Emmer, Collin C. Peterson"
55398,Sherburne,Minnesota,"Tom Emmer, Pete Stauber"
55401,Hennepin,Minnesota,"Ilhan Omar"
55402,Hennepin,Minnesota,"Ilhan Omar"
55403,Hennepin,Minnesota,"Ilhan Omar"
55404,Hennepin,Minnesota,"Ilhan Omar"
55405,Hennepin,Minnesota,"Ilhan Omar"
55406,Hennepin,Minnesota,"Ilhan Omar"
55407,Hennepin,Minnesota,"Ilhan Omar"
55408,Hennepin,Minnesota,"Ilhan Omar"
55409,Hennepin,Minnesota,"Ilhan Omar"
55410,Hennepin,Minnesota,"Ilhan Omar"
55411,Hennepin,Minnesota,"Ilhan Omar"
55412,Hennepin,Minnesota,"Ilhan Omar"
55413,Hennepin,Minnesota,"Ilhan Omar"
55414,Hennepin,Minnesota,"Ilhan Omar"
55415,Hennepin,Minnesota,"Ilhan Omar"
55416,Hennepin,Minnesota,"Ilhan Omar"
55417,Hennepin,Minnesota,"Ilhan Omar"
55418,Hennepin,Minnesota,"Betty McCollum, Ilhan Omar"
55419,Hennepin,Minnesota,"Ilhan Omar"
55420,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55421,Anoka,Minnesota,"Ilhan Omar"
55422,Hennepin,Minnesota,"Ilhan Omar"
55423,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55424,Hennepin,Minnesota,"Ilhan Omar"
55425,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55426,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55427,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55428,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55429,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55430,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55431,Hennepin,Minnesota,"Dean Phillips"
55432,Anoka,Minnesota,"Dean Phillips, Betty McCollum, Ilhan Omar, Tom Emmer"
55433,Anoka,Minnesota,"Dean Phillips, Ilhan Omar, Tom Emmer"
55434,Anoka,Minnesota,"Ilhan Omar, Tom Emmer"
55435,Hennepin,Minnesota,"Dean Phillips"
55436,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55437,Hennepin,Minnesota,"Dean Phillips"
55438,Hennepin,Minnesota,"Dean Phillips"
55439,Hennepin,Minnesota,"Dean Phillips"
55440,Hennepin,Minnesota,"Ilhan Omar"
55441,Hennepin,Minnesota,"Dean Phillips"
55442,Hennepin,Minnesota,"Dean Phillips"
55443,Hennepin,Minnesota,"Dean Phillips"
55444,Hennepin,Minnesota,"Dean Phillips, Ilhan Omar"
55445,Hennepin,Minnesota,"Dean Phillips"
55446,Hennepin,Minnesota,"Dean Phillips"
55447,Hennepin,Minnesota,"Dean Phillips"
55448,Anoka,Minnesota,"Dean Phillips, Tom Emmer"
55449,Anoka,Minnesota,"Betty McCollum, Tom Emmer"
55450,Hennepin,Minnesota,"Ilhan Omar"
55454,Hennepin,Minnesota,"Ilhan Omar"
55455,Hennepin,Minnesota,"Ilhan Omar"
55458,Hennepin,Minnesota,"Ilhan Omar"
55459,Hennepin,Minnesota,"Ilhan Omar"
55460,Hennepin,Minnesota,"Ilhan Omar"
55467,Hennepin,Minnesota,"Ilhan Omar"
55470,Hennepin,Minnesota,"Ilhan Omar"
55474,Hennepin,Minnesota,"Ilhan Omar"
55479,Hennepin,Minnesota,"Ilhan Omar"
55480,Hennepin,Minnesota,"Ilhan Omar"
55483,Hennepin,Minnesota,"Ilhan Omar"
55484,Hennepin,Minnesota,"Ilhan Omar"
55485,Hennepin,Minnesota,"Ilhan Omar"
55486,Hennepin,Minnesota,"Ilhan Omar"
55487,Hennepin,Minnesota,"Ilhan Omar"
55488,Hennepin,Minnesota,"Ilhan Omar"
55569,Hennepin,Minnesota,"Dean Phillips"
55572,Hennepin,Minnesota,"Dean Phillips"
55575,Hennepin,Minnesota,"Tom Emmer"
55577,Hennepin,Minnesota,"Dean Phillips"
55592,Wright,Minnesota,"Dean Phillips"
55593,Hennepin,Minnesota,"Dean Phillips"
55599,Hennepin,Minnesota,"Dean Phillips"
55601,Lake,Minnesota,"Pete Stauber"
55602,Saint Louis,Minnesota,"Pete Stauber"
55603,Lake,Minnesota,"Pete Stauber"
55604,Cook,Minnesota,"Pete Stauber"
55605,Cook,Minnesota,"Pete Stauber"
55606,Cook,Minnesota,"Pete Stauber"
55607,Lake,Minnesota,"Pete Stauber"
55609,Lake,Minnesota,"Pete Stauber"
55612,Cook,Minnesota,"Pete Stauber"
55613,Cook,Minnesota,"Pete Stauber"
55614,Lake,Minnesota,"Pete Stauber"
55615,Cook,Minnesota,"Pete Stauber"
55616,Lake,Minnesota,"Pete Stauber"
55702,Saint Louis,Minnesota,"Pete Stauber"
55703,Saint Louis,Minnesota,"Pete Stauber"
55704,Pine,Minnesota,"Pete Stauber"
55705,Saint Louis,Minnesota,"Pete Stauber"
55706,Saint Louis,Minnesota,"Pete Stauber"
55707,Carlton,Minnesota,"Pete Stauber"
55708,Saint Louis,Minnesota,"Pete Stauber"
55709,Itasca,Minnesota,"Pete Stauber"
55710,Saint Louis,Minnesota,"Pete Stauber"
55711,Saint Louis,Minnesota,"Pete Stauber"
55712,Pine,Minnesota,"Pete Stauber"
55713,Saint Louis,Minnesota,"Pete Stauber"
55716,Itasca,Minnesota,"Pete Stauber"
55717,Saint Louis,Minnesota,"Pete Stauber"
55718,Carlton,Minnesota,"Pete Stauber"
55719,Saint Louis,Minnesota,"Pete Stauber"
55720,Carlton,Minnesota,"Pete Stauber"
55721,Itasca,Minnesota,"Pete Stauber"
55722,Itasca,Minnesota,"Pete Stauber"
55723,Saint Louis,Minnesota,"Pete Stauber"
55724,Saint Louis,Minnesota,"Pete Stauber"
55725,Saint Louis,Minnesota,"Pete Stauber"
55726,Carlton,Minnesota,"Pete Stauber"
55730,Itasca,Minnesota,"Pete Stauber"
55731,Saint Louis,Minnesota,"Pete Stauber"
55732,Saint Louis,Minnesota,"Pete Stauber"
55733,Carlton,Minnesota,"Pete Stauber"
55734,Saint Louis,Minnesota,"Pete Stauber"
55735,Pine,Minnesota,"Pete Stauber"
55736,Saint Louis,Minnesota,"Pete Stauber"
55738,Saint Louis,Minnesota,"Pete Stauber"
55741,Saint Louis,Minnesota,"Pete Stauber"
55742,Itasca,Minnesota,"Pete Stauber"
55744,Itasca,Minnesota,"Pete Stauber"
55745,Itasca,Minnesota,"Pete Stauber"
55746,Saint Louis,Minnesota,"Pete Stauber"
55748,Aitkin,Minnesota,"Pete Stauber"
55749,Carlton,Minnesota,"Pete Stauber"
55750,Saint Louis,Minnesota,"Pete Stauber"
55751,Saint Louis,Minnesota,"Pete Stauber"
55752,Itasca,Minnesota,"Pete Stauber"
55753,Itasca,Minnesota,"Pete Stauber"
55756,Pine,Minnesota,"Pete Stauber"
55757,Carlton,Minnesota,"Pete Stauber"
55758,Saint Louis,Minnesota,"Pete Stauber"
55760,Aitkin,Minnesota,"Pete Stauber"
55763,Saint Louis,Minnesota,"Pete Stauber"
55764,Itasca,Minnesota,"Pete Stauber"
55765,Saint Louis,Minnesota,"Pete Stauber"
55766,Saint Louis,Minnesota,"Pete Stauber"
55767,Carlton,Minnesota,"Pete Stauber"
55768,Saint Louis,Minnesota,"Pete Stauber"
55769,Itasca,Minnesota,"Pete Stauber"
55771,Saint Louis,Minnesota,"Pete Stauber"
55772,Saint Louis,Minnesota,"Pete Stauber"
55775,Itasca,Minnesota,"Pete Stauber"
55777,Saint Louis,Minnesota,"Pete Stauber"
55779,Saint Louis,Minnesota,"Pete Stauber"
55780,Carlton,Minnesota,"Pete Stauber"
55781,Saint Louis,Minnesota,"Pete Stauber"
55782,Saint Louis,Minnesota,"Pete Stauber"
55783,Pine,Minnesota,"Pete Stauber"
55784,Itasca,Minnesota,"Pete Stauber"
55785,Cass,Minnesota,"Pete Stauber"
55786,Itasca,Minnesota,"Pete Stauber"
55787,Aitkin,Minnesota,"Pete Stauber"
55790,Saint Louis,Minnesota,"Pete Stauber"
55791,Saint Louis,Minnesota,"Pete Stauber"
55792,Saint Louis,Minnesota,"Pete Stauber"
55793,Itasca,Minnesota,"Pete Stauber"
55795,Pine,Minnesota,"Pete Stauber"
55796,Saint Louis,Minnesota,"Pete Stauber"
55797,Carlton,Minnesota,"Pete Stauber"
55798,Carlton,Minnesota,"Pete Stauber"
55801,Saint Louis,Minnesota,"Pete Stauber"
55802,Saint Louis,Minnesota,"Pete Stauber"
55803,Saint Louis,Minnesota,"Pete Stauber"
55804,Saint Louis,Minnesota,"Pete Stauber"
55805,Saint Louis,Minnesota,"Pete Stauber"
55806,Saint Louis,Minnesota,"Pete Stauber"
55807,Saint Louis,Minnesota,"Pete Stauber"
55808,Saint Louis,Minnesota,"Pete Stauber"
55810,Saint Louis,Minnesota,"Pete Stauber"
55811,Saint Louis,Minnesota,"Pete Stauber"
55812,Saint Louis,Minnesota,"Pete Stauber"
55814,Saint Louis,Minnesota,"Pete Stauber"
55815,Saint Louis,Minnesota,"Pete Stauber"
55816,Saint Louis,Minnesota,"Pete Stauber"
55901,Olmsted,Minnesota,"Jim Hagedorn"
55902,Olmsted,Minnesota,"Jim Hagedorn"
55903,Olmsted,Minnesota,"Jim Hagedorn"
55904,Olmsted,Minnesota,"Jim Hagedorn"
55905,Olmsted,Minnesota,"Jim Hagedorn"
55906,Olmsted,Minnesota,"Jim Hagedorn, Angie Craig"
55909,Mower,Minnesota,"Jim Hagedorn"
55910,Winona,Minnesota,"Jim Hagedorn, Angie Craig"
55912,Mower,Minnesota,"Jim Hagedorn"
55917,Steele,Minnesota,"Jim Hagedorn"
55918,Mower,Minnesota,"Jim Hagedorn"
55919,Houston,Minnesota,"Jim Hagedorn"
55920,Olmsted,Minnesota,"Jim Hagedorn"
55921,Houston,Minnesota,"Jim Hagedorn"
55922,Fillmore,Minnesota,"Jim Hagedorn"
55923,Fillmore,Minnesota,"Jim Hagedorn"
55924,Dodge,Minnesota,"Jim Hagedorn"
55925,Winona,Minnesota,"Jim Hagedorn"
55926,Mower,Minnesota,"Jim Hagedorn"
55927,Dodge,Minnesota,"Jim Hagedorn"
55929,Olmsted,Minnesota,"Jim Hagedorn"
55931,Houston,Minnesota,"Jim Hagedorn"
55932,Wabasha,Minnesota,"Jim Hagedorn, Angie Craig"
55933,Mower,Minnesota,"Jim Hagedorn"
55934,Olmsted,Minnesota,"Jim Hagedorn"
55935,Fillmore,Minnesota,"Jim Hagedorn"
55936,Mower,Minnesota,"Jim Hagedorn"
55939,Fillmore,Minnesota,"Jim Hagedorn"
55940,Dodge,Minnesota,"Jim Hagedorn"
55941,Houston,Minnesota,"Jim Hagedorn"
55943,Houston,Minnesota,"Jim Hagedorn"
55944,Dodge,Minnesota,"Jim Hagedorn"
55945,Wabasha,Minnesota,"Angie Craig"
55946,Goodhue,Minnesota,"Jim Hagedorn, Angie Craig"
55947,Houston,Minnesota,"Jim Hagedorn"
55949,Fillmore,Minnesota,"Jim Hagedorn"
55950,Mower,Minnesota,"Jim Hagedorn"
55951,Mower,Minnesota,"Jim Hagedorn"
55952,Winona,Minnesota,"Jim Hagedorn"
55953,Mower,Minnesota,"Jim Hagedorn"
55954,Fillmore,Minnesota,"Jim Hagedorn"
55955,Dodge,Minnesota,"Jim Hagedorn"
55956,Wabasha,Minnesota,"Jim Hagedorn, Angie Craig"
55957,Wabasha,Minnesota,"Angie Craig"
55959,Winona,Minnesota,"Jim Hagedorn"
55960,Olmsted,Minnesota,"Jim Hagedorn, Angie Craig"
55961,Fillmore,Minnesota,"Jim Hagedorn"
55962,Fillmore,Minnesota,"Jim Hagedorn"
55963,Goodhue,Minnesota,"Jim Hagedorn, Angie Craig"
55964,Wabasha,Minnesota,"Jim Hagedorn, Angie Craig"
55965,Fillmore,Minnesota,"Jim Hagedorn"
55967,Mower,Minnesota,"Jim Hagedorn"
55968,Wabasha,Minnesota,"Angie Craig"
55969,Winona,Minnesota,"Jim Hagedorn"
55970,Mower,Minnesota,"Jim Hagedorn"
55971,Fillmore,Minnesota,"Jim Hagedorn"
55972,Winona,Minnesota,"Jim Hagedorn"
55973,Mower,Minnesota,"Jim Hagedorn"
55974,Houston,Minnesota,"Jim Hagedorn"
55975,Fillmore,Minnesota,"Jim Hagedorn"
55976,Olmsted,Minnesota,"Jim Hagedorn"
55977,Mower,Minnesota,"Jim Hagedorn"
55979,Winona,Minnesota,"Jim Hagedorn"
55981,Wabasha,Minnesota,"Angie Craig"
55982,Mower,Minnesota,"Jim Hagedorn"
55983,Goodhue,Minnesota,"Angie Craig"
55985,Dodge,Minnesota,"Jim Hagedorn, Angie Craig"
55987,Winona,Minnesota,"Jim Hagedorn"
55988,Winona,Minnesota,"Jim Hagedorn"
55990,Fillmore,Minnesota,"Jim Hagedorn"
55991,Wabasha,Minnesota,"Jim Hagedorn, Angie Craig"
55992,Goodhue,Minnesota,"Angie Craig"
56001,Blue Earth,Minnesota,"Jim Hagedorn"
56002,Blue Earth,Minnesota,"Jim Hagedorn"
56003,Nicollet,Minnesota,"Jim Hagedorn"
56007,Freeborn,Minnesota,"Jim Hagedorn"
56009,Freeborn,Minnesota,"Jim Hagedorn"
56010,Blue Earth,Minnesota,"Jim Hagedorn"
56011,Scott,Minnesota,"Jim Hagedorn, Angie Craig, Tom Emmer, Collin C. Peterson"
56013,Faribault,Minnesota,"Jim Hagedorn"
56014,Faribault,Minnesota,"Jim Hagedorn"
56016,Freeborn,Minnesota,"Jim Hagedorn"
56017,Le Sueur,Minnesota,"Jim Hagedorn"
56019,Brown,Minnesota,"Jim Hagedorn"
56020,Freeborn,Minnesota,"Jim Hagedorn"
56021,Nicollet,Minnesota,"Jim Hagedorn"
56022,Watonwan,Minnesota,"Jim Hagedorn"
56023,Faribault,Minnesota,"Jim Hagedorn"
56024,Blue Earth,Minnesota,"Jim Hagedorn"
56025,Faribault,Minnesota,"Jim Hagedorn"
56026,Steele,Minnesota,"Jim Hagedorn"
56027,Faribault,Minnesota,"Jim Hagedorn"
56028,Le Sueur,Minnesota,"Jim Hagedorn"
56029,Freeborn,Minnesota,"Jim Hagedorn"
56030,Brown,Minnesota,"Jim Hagedorn"
56031,Martin,Minnesota,"Jim Hagedorn"
56032,Freeborn,Minnesota,"Jim Hagedorn"
56033,Faribault,Minnesota,"Jim Hagedorn"
56034,Blue Earth,Minnesota,"Jim Hagedorn"
56035,Freeborn,Minnesota,"Jim Hagedorn"
56036,Freeborn,Minnesota,"Jim Hagedorn"
56037,Blue Earth,Minnesota,"Jim Hagedorn"
56039,Martin,Minnesota,"Jim Hagedorn"
56041,Brown,Minnesota,"Jim Hagedorn"
56042,Freeborn,Minnesota,"Jim Hagedorn"
56043,Freeborn,Minnesota,"Jim Hagedorn"
56044,Sibley,Minnesota,"Jim Hagedorn, Angie Craig, Collin C. Peterson"
56045,Freeborn,Minnesota,"Jim Hagedorn"
56046,Steele,Minnesota,"Jim Hagedorn"
56047,Faribault,Minnesota,"Jim Hagedorn"
56048,Waseca,Minnesota,"Jim Hagedorn"
56050,Le Sueur,Minnesota,"Jim Hagedorn"
56051,Faribault,Minnesota,"Jim Hagedorn"
56052,Rice,Minnesota,"Jim Hagedorn"
56054,Nicollet,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56055,Blue Earth,Minnesota,"Jim Hagedorn"
56056,Watonwan,Minnesota,"Jim Hagedorn"
56057,Le Sueur,Minnesota,"Jim Hagedorn"
56058,Le Sueur,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56060,Watonwan,Minnesota,"Jim Hagedorn"
56062,Watonwan,Minnesota,"Jim Hagedorn"
56063,Blue Earth,Minnesota,"Jim Hagedorn"
56065,Blue Earth,Minnesota,"Jim Hagedorn"
56068,Faribault,Minnesota,"Jim Hagedorn"
56069,Le Sueur,Minnesota,"Jim Hagedorn"
56071,Scott,Minnesota,"Jim Hagedorn, Angie Craig"
56072,Waseca,Minnesota,"Jim Hagedorn"
56073,Brown,Minnesota,"Jim Hagedorn"
56074,Nicollet,Minnesota,"Jim Hagedorn"
56075,Martin,Minnesota,"Jim Hagedorn"
56078,Blue Earth,Minnesota,"Jim Hagedorn"
56080,Blue Earth,Minnesota,"Jim Hagedorn"
56081,Watonwan,Minnesota,"Jim Hagedorn"
56082,Nicollet,Minnesota,"Jim Hagedorn"
56083,Redwood,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56084,Brown,Minnesota,"Jim Hagedorn"
56085,Brown,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56087,Brown,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56088,Martin,Minnesota,"Jim Hagedorn"
56089,Freeborn,Minnesota,"Jim Hagedorn"
56090,Blue Earth,Minnesota,"Jim Hagedorn"
56091,Waseca,Minnesota,"Jim Hagedorn"
56093,Waseca,Minnesota,"Jim Hagedorn"
56096,Le Sueur,Minnesota,"Jim Hagedorn"
56097,Faribault,Minnesota,"Jim Hagedorn"
56098,Faribault,Minnesota,"Jim Hagedorn"
56101,Cottonwood,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56110,Nobles,Minnesota,"Jim Hagedorn"
56111,Jackson,Minnesota,"Jim Hagedorn"
56113,Lincoln,Minnesota,"Collin C. Peterson"
56114,Murray,Minnesota,"Collin C. Peterson"
56115,Lyon,Minnesota,"Collin C. Peterson"
56116,Rock,Minnesota,"Jim Hagedorn"
56117,Nobles,Minnesota,"Jim Hagedorn"
56118,Cottonwood,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56119,Nobles,Minnesota,"Jim Hagedorn"
56120,Watonwan,Minnesota,"Jim Hagedorn"
56121,Martin,Minnesota,"Jim Hagedorn"
56122,Murray,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56123,Murray,Minnesota,"Collin C. Peterson"
56125,Murray,Minnesota,"Collin C. Peterson"
56127,Martin,Minnesota,"Jim Hagedorn"
56128,Pipestone,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56129,Nobles,Minnesota,"Jim Hagedorn"
56131,Murray,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56132,Lyon,Minnesota,"Collin C. Peterson"
56134,Rock,Minnesota,"Jim Hagedorn"
56136,Lincoln,Minnesota,"Collin C. Peterson, Dusty Johnson"
56137,Jackson,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56138,Rock,Minnesota,"Jim Hagedorn"
56139,Pipestone,Minnesota,"Collin C. Peterson"
56140,Pipestone,Minnesota,"Collin C. Peterson"
56141,Murray,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56142,Lincoln,Minnesota,"Collin C. Peterson"
56143,Jackson,Minnesota,"Jim Hagedorn"
56144,Rock,Minnesota,"Jim Hagedorn, Collin C. Peterson, Dusty Johnson"
56145,Cottonwood,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56146,Nobles,Minnesota,"Jim Hagedorn"
56147,Rock,Minnesota,"Jim Hagedorn"
56149,Lincoln,Minnesota,"Collin C. Peterson"
56150,Jackson,Minnesota,"Jim Hagedorn"
56151,Murray,Minnesota,"Collin C. Peterson"
56152,Redwood,Minnesota,"Collin C. Peterson"
56153,Nobles,Minnesota,"Jim Hagedorn"
56155,Nobles,Minnesota,"Jim Hagedorn"
56156,Rock,Minnesota,"Jim Hagedorn"
56157,Lyon,Minnesota,"Collin C. Peterson"
56158,Rock,Minnesota,"Jim Hagedorn"
56159,Cottonwood,Minnesota,"Jim Hagedorn"
56160,Watonwan,Minnesota,"Jim Hagedorn"
56161,Jackson,Minnesota,"Jim Hagedorn"
56162,Martin,Minnesota,"Jim Hagedorn"
56164,Pipestone,Minnesota,"Collin C. Peterson, Dusty Johnson"
56165,Nobles,Minnesota,"Jim Hagedorn"
56166,Redwood,Minnesota,"Collin C. Peterson"
56167,Nobles,Minnesota,"Jim Hagedorn"
56168,Nobles,Minnesota,"Jim Hagedorn"
56169,Lyon,Minnesota,"Collin C. Peterson"
56170,Pipestone,Minnesota,"Collin C. Peterson"
56171,Martin,Minnesota,"Jim Hagedorn"
56172,Murray,Minnesota,"Collin C. Peterson"
56173,Rock,Minnesota,"Jim Hagedorn"
56174,Cottonwood,Minnesota,"Collin C. Peterson"
56175,Lyon,Minnesota,"Collin C. Peterson"
56176,Martin,Minnesota,"Jim Hagedorn"
56178,Lincoln,Minnesota,"Collin C. Peterson"
56180,Redwood,Minnesota,"Collin C. Peterson"
56181,Martin,Minnesota,"Jim Hagedorn"
56183,Cottonwood,Minnesota,"Collin C. Peterson"
56185,Nobles,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56186,Pipestone,Minnesota,"Collin C. Peterson"
56187,Nobles,Minnesota,"Jim Hagedorn"
56201,Kandiyohi,Minnesota,"Collin C. Peterson"
56207,Stevens,Minnesota,"Collin C. Peterson"
56208,Swift,Minnesota,"Collin C. Peterson"
56209,Kandiyohi,Minnesota,"Collin C. Peterson"
56210,Big Stone,Minnesota,"Collin C. Peterson"
56211,Big Stone,Minnesota,"Collin C. Peterson"
56212,Lac Qui Parle,Minnesota,"Collin C. Peterson"
56214,Redwood,Minnesota,"Collin C. Peterson"
56215,Swift,Minnesota,"Collin C. Peterson"
56216,Kandiyohi,Minnesota,"Collin C. Peterson"
56218,Lac Qui Parle,Minnesota,"Collin C. Peterson"
56219,Traverse,Minnesota,"Collin C. Peterson, Dusty Johnson"
56220,Yellow Medicine,Minnesota,"Collin C. Peterson, Dusty Johnson"
56221,Stevens,Minnesota,"Collin C. Peterson"
56222,Chippewa,Minnesota,"Collin C. Peterson"
56223,Yellow Medicine,Minnesota,"Collin C. Peterson"
56224,Redwood,Minnesota,"Collin C. Peterson"
56225,Big Stone,Minnesota,"Collin C. Peterson"
56226,Swift,Minnesota,"Collin C. Peterson"
56227,Big Stone,Minnesota,"Collin C. Peterson"
56228,Meeker,Minnesota,"Collin C. Peterson"
56229,Lyon,Minnesota,"Collin C. Peterson"
56230,Renville,Minnesota,"Collin C. Peterson"
56231,Swift,Minnesota,"Collin C. Peterson"
56232,Lac Qui Parle,Minnesota,"Collin C. Peterson"
56235,Stevens,Minnesota,"Collin C. Peterson"
56236,Traverse,Minnesota,"Collin C. Peterson"
56237,Yellow Medicine,Minnesota,"Collin C. Peterson"
56239,Lyon,Minnesota,"Collin C. Peterson"
56240,Big Stone,Minnesota,"Collin C. Peterson"
56241,Yellow Medicine,Minnesota,"Collin C. Peterson"
56243,Meeker,Minnesota,"Collin C. Peterson"
56244,Stevens,Minnesota,"Collin C. Peterson"
56245,Yellow Medicine,Minnesota,"Collin C. Peterson"
56248,Grant,Minnesota,"Collin C. Peterson"
56249,Swift,Minnesota,"Collin C. Peterson"
56251,Kandiyohi,Minnesota,"Collin C. Peterson"
56252,Swift,Minnesota,"Collin C. Peterson"
56253,Kandiyohi,Minnesota,"Collin C. Peterson"
56255,Redwood,Minnesota,"Collin C. Peterson"
56256,Lac Qui Parle,Minnesota,"Collin C. Peterson"
56257,Lac Qui Parle,Minnesota,"Collin C. Peterson, Dusty Johnson"
56258,Lyon,Minnesota,"Collin C. Peterson"
56260,Chippewa,Minnesota,"Collin C. Peterson"
56262,Chippewa,Minnesota,"Collin C. Peterson"
56263,Redwood,Minnesota,"Collin C. Peterson"
56264,Lyon,Minnesota,"Collin C. Peterson"
56265,Chippewa,Minnesota,"Collin C. Peterson"
56266,Redwood,Minnesota,"Jim Hagedorn, Collin C. Peterson"
56267,Stevens,Minnesota,"Collin C. Peterson"
56270,Renville,Minnesota,"Collin C. Peterson"
56271,Swift,Minnesota,"Collin C. Peterson"
56273,Kandiyohi,Minnesota,"Collin C. Peterson"
56274,Grant,Minnesota,"Collin C. Peterson"
56276,Big Stone,Minnesota,"Collin C. Peterson"
56277,Renville,Minnesota,"Collin C. Peterson"
56278,Big Stone,Minnesota,"Collin C. Peterson"
56279,Kandiyohi,Minnesota,"Collin C. Peterson"
56280,Yellow Medicine,Minnesota,"Collin C. Peterson"
56281,Kandiyohi,Minnesota,"Collin C. Peterson"
56282,Kandiyohi,Minnesota,"Collin C. Peterson"
56283,Redwood,Minnesota,"Collin C. Peterson"
56284,Renville,Minnesota,"Collin C. Peterson"
56285,Renville,Minnesota,"Collin C. Peterson"
56287,Redwood,Minnesota,"Collin C. Peterson"
56288,Kandiyohi,Minnesota,"Collin C. Peterson"
56289,Kandiyohi,Minnesota,"Collin C. Peterson"
56291,Lyon,Minnesota,"Collin C. Peterson"
56292,Redwood,Minnesota,"Collin C. Peterson"
56293,Redwood,Minnesota,"Collin C. Peterson"
56294,Redwood,Minnesota,"Collin C. Peterson"
56295,Chippewa,Minnesota,"Collin C. Peterson"
56296,Traverse,Minnesota,"Collin C. Peterson"
56297,Yellow Medicine,Minnesota,"Collin C. Peterson"
56301,Stearns,Minnesota,"Tom Emmer"
56302,Stearns,Minnesota,"Tom Emmer"
56303,Stearns,Minnesota,"Tom Emmer"
56304,Benton,Minnesota,"Tom Emmer"
56307,Stearns,Minnesota,"Tom Emmer, Collin C. Peterson, Pete Stauber"
