Zip Code,City,State,Representative
12033,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12035,Schoharie,New York,"Antonio Delgado (link is external),"
12036,Schoharie,New York,"Antonio Delgado (link is external),"
12037,Columbia,New York,"Antonio Delgado (link is external),"
12040,Rensselaer,New York,"Antonio Delgado (link is external),"
12041,Albany,New York,"Paul Tonko (link is external),"
12042,Greene,New York,"Antonio Delgado (link is external),"
12043,Schoharie,New York,"Antonio Delgado (link is external),"
12045,Albany,New York,"Paul Tonko (link is external),"
12046,Albany,New York,"Antonio Delgado, Paul Tonko,"
12047,Albany,New York,"Paul Tonko (link is external),"
12050,Columbia,New York,"Antonio Delgado (link is external),"
12051,Greene,New York,"Antonio Delgado (link is external),"
12052,Rensselaer,New York,"Antonio Delgado (link is external),"
12053,Schenectady,New York,"Antonio Delgado, Paul Tonko,"
12054,Albany,New York,"Paul Tonko (link is external),"
12055,Albany,New York,"Paul Tonko (link is external),"
12056,Schenectady,New York,"Paul Tonko (link is external),"
12057,Rensselaer,New York,"Antonio Delgado, Elise M. Stefanik,"
12058,Greene,New York,"Antonio Delgado (link is external),"
12059,Albany,New York,"Paul Tonko (link is external),"
12060,Columbia,New York,"Antonio Delgado (link is external),"
12061,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12062,Rensselaer,New York,"Antonio Delgado (link is external),"
12063,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12064,Otsego,New York,"Antonio Delgado (link is external),"
12065,Saratoga,New York,"Paul Tonko, Elise M. Stefanik,"
12066,Montgomery,New York,"Antonio Delgado, Paul Tonko,"
12067,Albany,New York,"Paul Tonko (link is external),"
12068,Montgomery,New York,"Antonio Delgado, Paul Tonko, Elise M. Stefanik,"
12069,Montgomery,New York,"Paul Tonko (link is external),"
12070,Montgomery,New York,"Paul Tonko, Elise M. Stefanik,"
12071,Schoharie,New York,"Antonio Delgado (link is external),"
12072,Montgomery,New York,"Antonio Delgado, Paul Tonko,"
12073,Schoharie,New York,"Antonio Delgado (link is external),"
12074,Saratoga,New York,"Paul Tonko, Elise M. Stefanik,"
12075,Columbia,New York,"Antonio Delgado (link is external),"
12076,Schoharie,New York,"Antonio Delgado (link is external),"
12077,Albany,New York,"Paul Tonko (link is external),"
12078,Fulton,New York,"Elise M. Stefanik (link is external),"
12082,Rensselaer,New York,"Antonio Delgado (link is external),"
12083,Greene,New York,"Antonio Delgado, Paul Tonko,"
12084,Albany,New York,"Paul Tonko (link is external),"
12085,Albany,New York,"Paul Tonko (link is external),"
12086,Montgomery,New York,"Paul Tonko, Elise M. Stefanik,"
12087,Greene,New York,"Antonio Delgado, Paul Tonko,"
12089,Rensselaer,New York,"Antonio Delgado (link is external),"
12090,Rensselaer,New York,"Antonio Delgado, Elise M. Stefanik,"
12092,Schoharie,New York,"Antonio Delgado (link is external),"
12093,Schoharie,New York,"Antonio Delgado (link is external),"
12094,Rensselaer,New York,"Antonio Delgado, Elise M. Stefanik,"
12095,Fulton,New York,"Paul Tonko, Elise M. Stefanik,"
12106,Columbia,New York,"Antonio Delgado (link is external),"
12107,Albany,New York,"Paul Tonko (link is external),"
12108,Hamilton,New York,"Elise M. Stefanik (link is external),"
12110,Albany,New York,"Paul Tonko (link is external),"
12115,Columbia,New York,"Antonio Delgado (link is external),"
12116,Otsego,New York,"Antonio Delgado (link is external),"
12117,Fulton,New York,"Elise M. Stefanik (link is external),"
12118,Saratoga,New York,"Antonio Delgado, Paul Tonko, Elise M. Stefanik,"
12120,Albany,New York,"Antonio Delgado, Paul Tonko,"
12121,Rensselaer,New York,"Antonio Delgado (link is external),"
12122,Schoharie,New York,"Antonio Delgado, Paul Tonko,"
12123,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12124,Greene,New York,"Antonio Delgado (link is external),"
12125,Columbia,New York,"Antonio Delgado (link is external),"
12128,Albany,New York,"Paul Tonko (link is external),"
12130,Columbia,New York,"Antonio Delgado (link is external),"
12131,Schoharie,New York,"Antonio Delgado (link is external),"
12132,Columbia,New York,"Antonio Delgado (link is external),"
12133,Rensselaer,New York,"Antonio Delgado (link is external),"
12134,Fulton,New York,"Elise M. Stefanik (link is external),"
12136,Columbia,New York,"Antonio Delgado (link is external),"
12137,Schenectady,New York,"Paul Tonko (link is external),"
12138,Rensselaer,New York,"Antonio Delgado (link is external),"
12139,Hamilton,New York,"Elise M. Stefanik (link is external),"
12140,Rensselaer,New York,"Antonio Delgado (link is external),"
12141,Schenectady,New York,"Paul Tonko (link is external),"
12143,Albany,New York,"Antonio Delgado, Paul Tonko,"
12144,Rensselaer,New York,"Paul Tonko (link is external),"
12147,Albany,New York,"Paul Tonko (link is external),"
12148,Saratoga,New York,"Paul Tonko (link is external),"
12149,Schoharie,New York,"Antonio Delgado (link is external),"
12150,Schenectady,New York,"Paul Tonko (link is external),"
12151,Saratoga,New York,"Paul Tonko (link is external),"
12153,Rensselaer,New York,"Antonio Delgado (link is external),"
12154,Rensselaer,New York,"Antonio Delgado, Elise M. Stefanik,"
12155,Otsego,New York,"Antonio Delgado (link is external),"
12156,Rensselaer,New York,"Antonio Delgado (link is external),"
12157,Schoharie,New York,"Antonio Delgado, Paul Tonko,"
12158,Albany,New York,"Paul Tonko (link is external),"
12159,Albany,New York,"Paul Tonko (link is external),"
12160,Schoharie,New York,"Antonio Delgado, Paul Tonko,"
12161,Albany,New York,"Paul Tonko (link is external),"
12164,Hamilton,New York,"Elise M. Stefanik (link is external),"
12165,Columbia,New York,"Antonio Delgado (link is external),"
12166,Montgomery,New York,"Antonio Delgado, Paul Tonko,"
12167,Delaware,New York,"Antonio Delgado (link is external),"
12168,Rensselaer,New York,"Richard E. Neal, Antonio Delgado,"
12169,Rensselaer,New York,"Antonio Delgado (link is external),"
12170,Saratoga,New York,"Paul Tonko, Elise M. Stefanik,"
12172,Columbia,New York,"Antonio Delgado (link is external),"
12173,Columbia,New York,"Antonio Delgado (link is external),"
12174,Columbia,New York,"Antonio Delgado (link is external),"
12175,Schoharie,New York,"Antonio Delgado (link is external),"
12176,Greene,New York,"Antonio Delgado (link is external),"
12177,Montgomery,New York,"Paul Tonko (link is external),"
12180,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12181,Rensselaer,New York,"Paul Tonko (link is external),"
12182,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12183,Albany,New York,"Paul Tonko (link is external),"
12184,Columbia,New York,"Antonio Delgado (link is external),"
12185,Rensselaer,New York,"Antonio Delgado, Elise M. Stefanik,"
12186,Albany,New York,"Paul Tonko (link is external),"
12187,Schoharie,New York,"Antonio Delgado (link is external),"
12188,Saratoga,New York,"Paul Tonko (link is external),"
12189,Albany,New York,"Paul Tonko (link is external),"
12190,Hamilton,New York,"Elise M. Stefanik (link is external),"
12192,Greene,New York,"Antonio Delgado (link is external),"
12193,Albany,New York,"Paul Tonko (link is external),"
12194,Schoharie,New York,"Antonio Delgado (link is external),"
12195,Columbia,New York,"Antonio Delgado (link is external),"
12196,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12197,Otsego,New York,"Antonio Delgado (link is external),"
12198,Rensselaer,New York,"Antonio Delgado, Paul Tonko,"
12201,Albany,New York,"Paul Tonko (link is external),"
12202,Albany,New York,"Paul Tonko (link is external),"
12203,Albany,New York,"Paul Tonko (link is external),"
12204,Albany,New York,"Paul Tonko (link is external),"
12205,Albany,New York,"Paul Tonko (link is external),"
12206,Albany,New York,"Paul Tonko (link is external),"
12207,Albany,New York,"Paul Tonko (link is external),"
12208,Albany,New York,"Paul Tonko (link is external),"
12209,Albany,New York,"Paul Tonko (link is external),"
12210,Albany,New York,"Paul Tonko (link is external),"
12211,Albany,New York,"Paul Tonko (link is external),"
12212,Albany,New York,"Paul Tonko (link is external),"
12214,Albany,New York,
12220,Albany,New York,"Paul Tonko (link is external),"
12222,Albany,New York,"Paul Tonko (link is external),"
12223,Albany,New York,"Paul Tonko (link is external),"
12224,Albany,New York,"Paul Tonko (link is external),"
12225,Albany,New York,
12226,Albany,New York,"Paul Tonko (link is external),"
12227,Albany,New York,"Paul Tonko (link is external),"
12228,Albany,New York,"Paul Tonko (link is external),"
12229,Albany,New York,"Paul Tonko (link is external),"
12230,Albany,New York,"Paul Tonko (link is external),"
12231,Albany,New York,"Paul Tonko (link is external),"
12232,Albany,New York,"Paul Tonko (link is external),"
12233,Albany,New York,"Paul Tonko (link is external),"
12234,Albany,New York,"Paul Tonko (link is external),"
12235,Albany,New York,"Paul Tonko (link is external),"
12236,Albany,New York,"Paul Tonko (link is external),"
12237,Albany,New York,"Paul Tonko (link is external),"
12238,Albany,New York,"Paul Tonko (link is external),"
12239,Albany,New York,"Paul Tonko (link is external),"
12240,Albany,New York,"Paul Tonko (link is external),"
12241,Albany,New York,"Paul Tonko (link is external),"
12242,Albany,New York,"Paul Tonko (link is external),"
12243,Albany,New York,"Paul Tonko (link is external),"
12244,Albany,New York,"Paul Tonko (link is external),"
12245,Albany,New York,"Paul Tonko (link is external),"
12246,Albany,New York,"Paul Tonko (link is external),"
12247,Albany,New York,"Paul Tonko (link is external),"
12248,Albany,New York,"Paul Tonko (link is external),"
12249,Albany,New York,"Paul Tonko (link is external),"
12250,Albany,New York,"Paul Tonko (link is external),"
12252,Albany,New York,
12255,Albany,New York,"Paul Tonko (link is external),"
12256,Albany,New York,
12257,Albany,New York,"Paul Tonko (link is external),"
12260,Albany,New York,"Paul Tonko (link is external),"
12261,Albany,New York,
12288,Albany,New York,"Paul Tonko (link is external),"
12301,Schenectady,New York,"Paul Tonko (link is external),"
12302,Schenectady,New York,"Paul Tonko (link is external),"
12303,Schenectady,New York,"Paul Tonko (link is external),"
12304,Schenectady,New York,"Paul Tonko (link is external),"
12305,Schenectady,New York,"Paul Tonko (link is external),"
12306,Schenectady,New York,"Paul Tonko (link is external),"
12307,Schenectady,New York,"Paul Tonko (link is external),"
12308,Schenectady,New York,"Paul Tonko (link is external),"
12309,Schenectady,New York,"Paul Tonko (link is external),"
12325,Schenectady,New York,"Paul Tonko (link is external),"
12345,Schenectady,New York,"Paul Tonko (link is external),"
12401,Ulster,New York,"Antonio Delgado (link is external),"
12402,Ulster,New York,"Antonio Delgado (link is external),"
12404,Ulster,New York,"Antonio Delgado (link is external),"
12405,Greene,New York,"Antonio Delgado (link is external),"
12406,Delaware,New York,"Antonio Delgado (link is external),"
12407,Greene,New York,"Antonio Delgado (link is external),"
12409,Ulster,New York,"Antonio Delgado (link is external),"
12410,Ulster,New York,"Antonio Delgado (link is external),"
12411,Ulster,New York,"Antonio Delgado (link is external),"
12412,Ulster,New York,"Antonio Delgado (link is external),"
12413,Greene,New York,"Antonio Delgado (link is external),"
12414,Greene,New York,"Antonio Delgado (link is external),"
12416,Ulster,New York,"Antonio Delgado (link is external),"
12417,Ulster,New York,"Antonio Delgado (link is external),"
12418,Greene,New York,"Antonio Delgado (link is external),"
12419,Ulster,New York,"Antonio Delgado (link is external),"
12420,Ulster,New York,"Antonio Delgado (link is external),"
12421,Delaware,New York,"Antonio Delgado (link is external),"
12422,Greene,New York,"Antonio Delgado (link is external),"
12423,Greene,New York,"Antonio Delgado (link is external),"
12424,Greene,New York,"Antonio Delgado (link is external),"
12427,Greene,New York,"Antonio Delgado (link is external),"
12428,Ulster,New York,"Antonio Delgado (link is external),"
12429,Ulster,New York,"Antonio Delgado (link is external),"
12430,Delaware,New York,"Antonio Delgado (link is external),"
12431,Greene,New York,"Antonio Delgado (link is external),"
12432,Ulster,New York,"Antonio Delgado (link is external),"
12433,Ulster,New York,"Antonio Delgado (link is external),"
12434,Delaware,New York,"Antonio Delgado (link is external),"
12435,Ulster,New York,"Antonio Delgado (link is external),"
12436,Greene,New York,"Antonio Delgado (link is external),"
12438,Delaware,New York,"Antonio Delgado (link is external),"
12439,Greene,New York,"Antonio Delgado (link is external),"
12440,Ulster,New York,"Antonio Delgado (link is external),"
12441,Ulster,New York,"Antonio Delgado (link is external),"
12442,Greene,New York,"Antonio Delgado (link is external),"
12443,Ulster,New York,"Antonio Delgado (link is external),"
12444,Greene,New York,"Antonio Delgado (link is external),"
12446,Ulster,New York,"Antonio Delgado (link is external),"
12448,Ulster,New York,"Antonio Delgado (link is external),"
12449,Ulster,New York,"Antonio Delgado (link is external),"
12450,Greene,New York,"Antonio Delgado (link is external),"
12451,Greene,New York,"Antonio Delgado (link is external),"
12452,Greene,New York,"Antonio Delgado (link is external),"
12453,Ulster,New York,"Antonio Delgado (link is external),"
12454,Greene,New York,"Antonio Delgado (link is external),"
12455,Delaware,New York,"Antonio Delgado (link is external),"
12456,Ulster,New York,"Antonio Delgado (link is external),"
12457,Ulster,New York,"Antonio Delgado (link is external),"
12458,Ulster,New York,"Antonio Delgado (link is external),"
12459,Delaware,New York,"Antonio Delgado (link is external),"
12460,Greene,New York,"Antonio Delgado, Paul Tonko,"
12461,Ulster,New York,"Antonio Delgado (link is external),"
12463,Greene,New York,"Antonio Delgado (link is external),"
12464,Ulster,New York,"Antonio Delgado (link is external),"
12465,Ulster,New York,"Antonio Delgado (link is external),"
12466,Ulster,New York,"Antonio Delgado (link is external),"
12468,Greene,New York,"Antonio Delgado (link is external),"
12469,Albany,New York,"Antonio Delgado, Paul Tonko,"
12470,Greene,New York,"Antonio Delgado (link is external),"
12471,Ulster,New York,"Antonio Delgado (link is external),"
12472,Ulster,New York,"Antonio Delgado (link is external),"
12473,Greene,New York,"Antonio Delgado (link is external),"
12474,Delaware,New York,"Antonio Delgado (link is external),"
12475,Ulster,New York,"Antonio Delgado (link is external),"
12477,Ulster,New York,"Antonio Delgado (link is external),"
12480,Ulster,New York,"Antonio Delgado (link is external),"
12481,Ulster,New York,"Antonio Delgado (link is external),"
12482,Greene,New York,"Antonio Delgado (link is external),"
12483,Ulster,New York,"Antonio Delgado (link is external),"
12484,Ulster,New York,"Antonio Delgado (link is external),"
12485,Greene,New York,"Antonio Delgado (link is external),"
12486,Ulster,New York,"Antonio Delgado (link is external),"
12487,Ulster,New York,"Antonio Delgado (link is external),"
12489,Ulster,New York,"Antonio Delgado (link is external),"
12490,Ulster,New York,"Antonio Delgado (link is external),"
12491,Ulster,New York,"Antonio Delgado (link is external),"
12492,Greene,New York,"Antonio Delgado (link is external),"
12493,Ulster,New York,"Antonio Delgado (link is external),"
12494,Ulster,New York,"Antonio Delgado (link is external),"
12495,Ulster,New York,"Antonio Delgado (link is external),"
12496,Greene,New York,"Antonio Delgado (link is external),"
12498,Ulster,New York,"Antonio Delgado (link is external),"
12501,Dutchess,New York,"Antonio Delgado (link is external),"
12502,Columbia,New York,"Antonio Delgado (link is external),"
12503,Columbia,New York,"Antonio Delgado (link is external),"
12504,Dutchess,New York,"Antonio Delgado (link is external),"
12506,Dutchess,New York,"Antonio Delgado (link is external),"
12507,Dutchess,New York,"Antonio Delgado (link is external),"
12508,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12510,Dutchess,New York,"Antonio Delgado (link is external),"
12511,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12512,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12513,Columbia,New York,"Antonio Delgado (link is external),"
12514,Dutchess,New York,"Antonio Delgado (link is external),"
12515,Ulster,New York,"Antonio Delgado (link is external),"
12516,Columbia,New York,"Antonio Delgado (link is external),"
12517,Columbia,New York,"Antonio Delgado (link is external),"
12518,Orange,New York,"Sean Patrick Maloney (link is external),"
12520,Orange,New York,"Sean Patrick Maloney (link is external),"
12521,Columbia,New York,"Antonio Delgado (link is external),"
12522,Dutchess,New York,"Antonio Delgado (link is external),"
12523,Columbia,New York,"Antonio Delgado (link is external),"
12524,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12525,Ulster,New York,"Antonio Delgado (link is external),"
12526,Columbia,New York,"Antonio Delgado (link is external),"
12527,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12528,Ulster,New York,"Antonio Delgado (link is external),"
12529,Columbia,New York,"Antonio Delgado (link is external),"
12530,Columbia,New York,"Antonio Delgado (link is external),"
12531,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12533,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12534,Columbia,New York,"Antonio Delgado (link is external),"
12537,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12538,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12540,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12541,Columbia,New York,"Antonio Delgado (link is external),"
12542,Ulster,New York,"Sean Patrick Maloney, Antonio Delgado,"
12543,Orange,New York,"Sean Patrick Maloney (link is external),"
12544,Columbia,New York,"Antonio Delgado (link is external),"
12545,Dutchess,New York,"Antonio Delgado (link is external),"
12546,Dutchess,New York,"Antonio Delgado (link is external),"
12547,Ulster,New York,"Antonio Delgado (link is external),"
12548,Ulster,New York,"Antonio Delgado (link is external),"
12549,Orange,New York,"Sean Patrick Maloney (link is external),"
12550,Orange,New York,"Sean Patrick Maloney (link is external),"
12551,Orange,New York,"Sean Patrick Maloney (link is external),"
12552,Orange,New York,"Sean Patrick Maloney (link is external),"
12553,Orange,New York,"Sean Patrick Maloney (link is external),"
12555,Orange,New York,"Sean Patrick Maloney (link is external),"
12561,Ulster,New York,"Antonio Delgado (link is external),"
12563,Putnam,New York,"Sean Patrick Maloney (link is external),"
12564,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12565,Columbia,New York,"Antonio Delgado (link is external),"
12566,Orange,New York,"Sean Patrick Maloney, Antonio Delgado,"
12567,Dutchess,New York,"Antonio Delgado (link is external),"
12568,Ulster,New York,"Antonio Delgado (link is external),"
12569,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12570,Dutchess,New York,"Antonio Delgado (link is external),"
12571,Dutchess,New York,"Antonio Delgado (link is external),"
12572,Dutchess,New York,"Antonio Delgado (link is external),"
12574,Dutchess,New York,"Antonio Delgado (link is external),"
12575,Orange,New York,"Sean Patrick Maloney (link is external),"
12577,Orange,New York,"Sean Patrick Maloney (link is external),"
12578,Dutchess,New York,"Antonio Delgado (link is external),"
12580,Dutchess,New York,"Antonio Delgado (link is external),"
12581,Dutchess,New York,"Antonio Delgado (link is external),"
12582,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12583,Dutchess,New York,"Antonio Delgado (link is external),"
12584,Orange,New York,"Sean Patrick Maloney (link is external),"
12585,Dutchess,New York,"Antonio Delgado (link is external),"
12586,Orange,New York,"Sean Patrick Maloney, Antonio Delgado,"
12588,Ulster,New York,"Antonio Delgado (link is external),"
12589,Ulster,New York,"Sean Patrick Maloney, Antonio Delgado,"
12590,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12592,Dutchess,New York,"Antonio Delgado (link is external),"
12593,Columbia,New York,
12594,Dutchess,New York,"Antonio Delgado (link is external),"
12601,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12602,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12603,Dutchess,New York,"Sean Patrick Maloney, Antonio Delgado,"
12604,Dutchess,New York,"Sean Patrick Maloney (link is external),"
12701,Sullivan,New York,"Antonio Delgado (link is external),"
12719,Sullivan,New York,"Antonio Delgado (link is external),"
12720,Sullivan,New York,"Antonio Delgado (link is external),"
12721,Sullivan,New York,"Sean Patrick Maloney, Antonio Delgado,"
12722,Sullivan,New York,"Antonio Delgado (link is external),"
12723,Sullivan,New York,"Antonio Delgado (link is external),"
12724,Sullivan,New York,"Antonio Delgado (link is external),"
12725,Sullivan,New York,"Antonio Delgado (link is external),"
12726,Sullivan,New York,"Antonio Delgado (link is external),"
12727,Sullivan,New York,
12729,Orange,New York,"Sean Patrick Maloney, Antonio Delgado,"
12732,Sullivan,New York,"Antonio Delgado (link is external),"
12733,Sullivan,New York,"Antonio Delgado (link is external),"
12734,Sullivan,New York,"Antonio Delgado (link is external),"
12736,Sullivan,New York,"Antonio Delgado (link is external),"
12737,Sullivan,New York,"Antonio Delgado (link is external),"
12738,Sullivan,New York,"Antonio Delgado (link is external),"
12740,Sullivan,New York,"Antonio Delgado (link is external),"
12741,Sullivan,New York,"Antonio Delgado (link is external),"
12742,Sullivan,New York,"Antonio Delgado (link is external),"
12743,Sullivan,New York,"Antonio Delgado (link is external),"
12745,Sullivan,New York,"Antonio Delgado (link is external),"
12746,Orange,New York,"Sean Patrick Maloney (link is external),"
12747,Sullivan,New York,"Antonio Delgado (link is external),"
12748,Sullivan,New York,"Antonio Delgado (link is external),"
12749,Sullivan,New York,"Antonio Delgado (link is external),"
12750,Sullivan,New York,"Antonio Delgado (link is external),"
12751,Sullivan,New York,"Antonio Delgado (link is external),"
12752,Sullivan,New York,"Antonio Delgado (link is external),"
12754,Sullivan,New York,"Sean Patrick Maloney, Antonio Delgado,"
12758,Sullivan,New York,"Antonio Delgado (link is external),"
12759,Sullivan,New York,"Antonio Delgado (link is external),"
12760,Sullivan,New York,"Antonio Delgado (link is external),"
12762,Sullivan,New York,"Antonio Delgado (link is external),"
12763,Sullivan,New York,"Antonio Delgado (link is external),"
12764,Sullivan,New York,"Antonio Delgado (link is external),"
12765,Sullivan,New York,"Antonio Delgado (link is external),"
12766,Sullivan,New York,"Antonio Delgado (link is external),"
12767,Sullivan,New York,"Antonio Delgado (link is external),"
12768,Sullivan,New York,"Antonio Delgado (link is external),"
12769,Sullivan,New York,"Antonio Delgado (link is external),"
12770,Sullivan,New York,"Antonio Delgado (link is external),"
12771,Orange,New York,"Sean Patrick Maloney (link is external),"
12775,Sullivan,New York,"Antonio Delgado (link is external),"
12776,Sullivan,New York,"Antonio Delgado (link is external),"
12777,Sullivan,New York,"Sean Patrick Maloney, Antonio Delgado,"
12778,Sullivan,New York,"Antonio Delgado (link is external),"
12779,Sullivan,New York,"Antonio Delgado (link is external),"
12780,Orange,New York,"Sean Patrick Maloney, Antonio Delgado,"
12781,Sullivan,New York,"Antonio Delgado (link is external),"
12783,Sullivan,New York,"Antonio Delgado (link is external),"
12784,Sullivan,New York,"Antonio Delgado (link is external),"
12785,Sullivan,New York,"Sean Patrick Maloney, Antonio Delgado,"
12786,Sullivan,New York,"Antonio Delgado (link is external),"
12787,Sullivan,New York,"Antonio Delgado (link is external),"
12788,Sullivan,New York,"Antonio Delgado (link is external),"
12789,Sullivan,New York,"Antonio Delgado (link is external),"
12790,Sullivan,New York,"Antonio Delgado (link is external),"
12791,Sullivan,New York,"Antonio Delgado (link is external),"
12792,Sullivan,New York,"Antonio Delgado (link is external),"
12801,Warren,New York,"Elise M. Stefanik (link is external),"
12803,Saratoga,New York,"Elise M. Stefanik (link is external),"
12804,Warren,New York,"Elise M. Stefanik (link is external),"
12808,Warren,New York,"Elise M. Stefanik (link is external),"
12809,Washington,New York,"Elise M. Stefanik (link is external),"
12810,Warren,New York,"Elise M. Stefanik (link is external),"
12811,Warren,New York,"Elise M. Stefanik (link is external),"
12812,Hamilton,New York,"Elise M. Stefanik (link is external),"
12814,Warren,New York,"Elise M. Stefanik (link is external),"
12815,Warren,New York,"Elise M. Stefanik (link is external),"
12816,Washington,New York,"Elise M. Stefanik (link is external),"
12817,Warren,New York,"Elise M. Stefanik (link is external),"
12819,Washington,New York,"Elise M. Stefanik (link is external),"
12820,Warren,New York,"Elise M. Stefanik (link is external),"
12821,Washington,New York,"Elise M. Stefanik (link is external),"
12822,Saratoga,New York,"Elise M. Stefanik (link is external),"
12823,Washington,New York,"Elise M. Stefanik (link is external),"
12824,Warren,New York,"Elise M. Stefanik (link is external),"
12827,Washington,New York,"Elise M. Stefanik (link is external),"
12828,Washington,New York,"Elise M. Stefanik (link is external),"
12831,Saratoga,New York,"Elise M. Stefanik (link is external),"
12832,Washington,New York,"Elise M. Stefanik (link is external),"
12833,Saratoga,New York,"Paul Tonko, Elise M. Stefanik,"
12834,Washington,New York,"Elise M. Stefanik (link is external),"
12835,Saratoga,New York,"Elise M. Stefanik (link is external),"
12836,Warren,New York,"Elise M. Stefanik (link is external),"
12837,Washington,New York,"Elise M. Stefanik (link is external),"
12838,Washington,New York,"Elise M. Stefanik (link is external),"
12839,Washington,New York,"Elise M. Stefanik (link is external),"
12841,Washington,New York,"Elise M. Stefanik (link is external),"
12842,Hamilton,New York,"Elise M. Stefanik (link is external),"
12843,Warren,New York,"Elise M. Stefanik (link is external),"
12844,Warren,New York,"Elise M. Stefanik (link is external),"
12845,Warren,New York,"Elise M. Stefanik (link is external),"
12846,Warren,New York,"Elise M. Stefanik (link is external),"
12847,Hamilton,New York,"Elise M. Stefanik (link is external),"
12848,Washington,New York,"Elise M. Stefanik (link is external),"
12849,Washington,New York,"Elise M. Stefanik (link is external),"
12850,Saratoga,New York,"Elise M. Stefanik (link is external),"
12851,Essex,New York,"Elise M. Stefanik (link is external),"
12852,Essex,New York,"Elise M. Stefanik (link is external),"
12853,Warren,New York,"Elise M. Stefanik (link is external),"
12854,Washington,New York,"Elise M. Stefanik (link is external),"
12855,Essex,New York,"Elise M. Stefanik (link is external),"
12856,Warren,New York,"Elise M. Stefanik (link is external),"
12857,Essex,New York,"Elise M. Stefanik (link is external),"
12858,Essex,New York,"Elise M. Stefanik (link is external),"
12859,Saratoga,New York,"Elise M. Stefanik (link is external),"
12860,Warren,New York,"Elise M. Stefanik (link is external),"
12861,Washington,New York,"Elise M. Stefanik (link is external),"
12862,Warren,New York,"Elise M. Stefanik (link is external),"
12863,Saratoga,New York,"Elise M. Stefanik (link is external),"
12864,Hamilton,New York,"Elise M. Stefanik (link is external),"
12865,Washington,New York,"Elise M. Stefanik (link is external),"
12866,Saratoga,New York,"Paul Tonko, Elise M. Stefanik,"
12870,Essex,New York,"Elise M. Stefanik (link is external),"
12871,Saratoga,New York,"Elise M. Stefanik (link is external),"
12872,Essex,New York,"Elise M. Stefanik (link is external),"
12873,Washington,New York,"Elise M. Stefanik (link is external),"
12874,Warren,New York,"Elise M. Stefanik (link is external),"
12878,Warren,New York,"Elise M. Stefanik (link is external),"
12879,Essex,New York,"Elise M. Stefanik (link is external),"
12883,Essex,New York,"Elise M. Stefanik (link is external),"
12884,Saratoga,New York,"Elise M. Stefanik (link is external),"
12885,Warren,New York,"Elise M. Stefanik (link is external),"
12886,Warren,New York,"Elise M. Stefanik (link is external),"
12887,Washington,New York,"Elise M. Stefanik (link is external),"
12901,Clinton,New York,"Elise M. Stefanik (link is external),"
12903,Clinton,New York,"Elise M. Stefanik (link is external),"
12910,Clinton,New York,"Elise M. Stefanik (link is external),"
12911,Clinton,New York,"Elise M. Stefanik (link is external),"
12912,Clinton,New York,"Elise M. Stefanik (link is external),"
12913,Essex,New York,"Elise M. Stefanik (link is external),"
12914,Franklin,New York,"Elise M. Stefanik (link is external),"
12915,Franklin,New York,"Elise M. Stefanik (link is external),"
12916,Franklin,New York,"Elise M. Stefanik (link is external),"
12917,Franklin,New York,"Elise M. Stefanik (link is external),"
12918,Clinton,New York,"Elise M. Stefanik (link is external),"
12919,Clinton,New York,"Elise M. Stefanik (link is external),"
12920,Franklin,New York,"Elise M. Stefanik (link is external),"
12921,Clinton,New York,"Elise M. Stefanik (link is external),"
12922,Saint Lawrence,New York,"Elise M. Stefanik (link is external),"
12923,Clinton,New York,"Elise M. Stefanik (link is external),"
12924,Clinton,New York,"Elise M. Stefanik (link is external),"
12926,Franklin,New York,"Elise M. Stefanik (link is external),"
12927,Saint Lawrence,New York,"Elise M. Stefanik (link is external),"
12928,Essex,New York,"Elise M. Stefanik (link is external),"
12929,Clinton,New York,"Elise M. Stefanik (link is external),"
12930,Franklin,New York,"Elise M. Stefanik (link is external),"
12932,Essex,New York,"Elise M. Stefanik (link is external),"
12933,Clinton,New York,"Elise M. Stefanik (link is external),"
12934,Clinton,New York,"Elise M. Stefanik (link is external),"
